🇨🇳港澳台,#genre#
#EXTINF:-1 ,法国Gong
http://ec.playmedia.fr/gong-base/live/playlist.m3u8

#EXTINF:-1 ,法国TV5 Monde Info (Opt-2)
http://v3plusinfo247hls-i.akamaihd.net/hls/live/218877-b/v3plusinfo247hls/v3plusinfo247hls_1_1.m3u8

#EXTINF:-1 ,德国Baden TV
http://badentv-stream2.siebnich.info/rtplive/btv.stream/live.m3u8

#EXTINF:-1 ,德国Deutsche Welle (Opt-2)
http://dwstream72-lh.akamaihd.net/i/dwstream72_live@123556/master.m3u8

#EXTINF:-1 ,德国Deutsche Welle (Opt-3)
http://dwstream6-lh.akamaihd.net/i/dwstream6_live@123962/master.m3u8

#EXTINF:-1 ,德国Isar TV
http://isar-tv.iptv-playoutcenter.de:1935/isar-tv/isar-tv.stream_1/playlist.m3u8

#EXTINF:-1 ,德国MDF.1
http://62.113.210.250/medienasa-live/mdf1_high/agustiny.m3u8

#EXTINF:-1 ,德国Munchen TV
http://muenchentv.iptv-playoutcenter.de:1935/muenchentv/muenchentv.stream_2/playlist.m3u8

#EXTINF:-1 ,德国Noa 4 Norderstedt
http://hls1.wtnet.de/noa4/apple/wifi6500.m3u8

#EXTINF:-1 ,德国Noa 4 Hamburg
http://hls1.wtnet.de/noa4hh/apple/wifi6500.m3u8

#EXTINF:-1 ,德国Oberpfalz TV
http://oberpfalztv.iptv-playoutcenter.de:1935/oberpfalztv/oberpfalztv.stream_1/master.m3u8

#EXTINF:-1 ,德国Offener Kanal Magdeburg
http://iptvcodes.blogspot.com@62.113.210.250/medienasa-live/ok-magdeburg_high/hasbahca.m3u8?bitrate=800

#EXTINF:-1 ,德国pop10
http://iptvcodes.blogspot.com@62.113.210.250/medienasa-live/ok-dessau_high/hasbahca.m3u8?bitrate=800

#EXTINF:-1 ,德国RFO
http://rfo.iptv-playoutcenter.de:1935/rfo/rfo.stream_2/playlist.m3u8

#EXTINF:-1 ,德国TVA Ostbayern
http://tvaktuellr.iptv-playoutcenter.de:1935/tvaktuellr/tvaktuellr.stream_1/master.m3u8

#EXTINF:-1 ,德国TV Oberfranken
http://tvoberfranken.iptv-playoutcenter.de:1935/tvoberfranken/tvoberfranken.stream_1/playlist.m3u8

#EXTINF:-1 ,德国TV Touring Schweinfurt
http://tvtourings.iptv-playoutcenter.de:1935/tvtourings/tvtourings.stream_1/playlist.m3u8

#EXTINF:-1 ,德国QVC
http://ios-stream.qvc.de/qvc.m3u8

#EXTINF:-1 ,意大利SkyNews
http://skydvn-nowtv-atv-prod.skydvn.com/atv/skynews/1404/live/04.m3u8

#EXTINF:-1 ,意大利Canale 7
http://wms.shared.streamshow.it:1935/canale7/canale7/live.m3u8

#EXTINF:-1 ,意大利La 7
http://la7-vh.akamaihd.net/i/content/entry/data/0/299/0_b7o9lvba_0_kyyr8vxz_1.mp4/master.m3u8

#EXTINF:-1 ,意大利m20 TV
http://m2otv-lh.akamaihd.net/i/m2oTv_1@186074/index_600_av-p.m3u8

#EXTINF:-1 ,意大利Radio Azzurra
http://188.165.224.142:1935/radiotivuazzurralive/radiotivuazzurralive/playlist.m3u8

#EXTINF:-1 ,意大利Radio Capital TiVu
http://capital-live-tv-01-hls.akamai.media.kataweb.it/i/CapitalTv_1@183098/master.m3u8

#EXTINF:-1 ,意大利Radio Iglesias
http://wms.shared.streamshow.it/visualradio/mp4:visualradio/chunklist.m3u8

#EXTINF:-1 ,意大利Radio Italia TV
http://radioitaliatv-lh.akamaihd.net/i/radioitaliatv_1@329645/index_720x480_av-p.m3u8

#EXTINF:-1 ,意大利Radio Monte Carlo
http://wow01.105.net:1935/live/rmc1/livestream.m3u8

#EXTINF:-1 ,意大利Rai Movie
http://b2everyrai-lh.akamaihd.net/i/raimovie_1@67348/master.m3u8

#EXTINF:-1 ,意大利Rai Premium
http://b2everyrai-lh.akamaihd.net/i/raipremium_1@181837/master.m3u8

#EXTINF:-1 ,意大利Sky TG24
http://skyianywhere2-i.akamaihd.net:80/hls/live/200275/tg24/playlist.m3u8

#EXTINF:-1 ,意大利Sudtirol TV
http://77.72.196.214:8554/live/SuedtirolTV/livestream.m3u8

#EXTINF:-1 ,意大利SuperTV
http://wms.shared.streamshow.it:1935/supertv/supertv/live.m3u8

#EXTINF:-1 ,意大利TeleArena
http://wma07.fluidstream.net:1935/TeleArena/livestream/playlist.m3u8

#EXTINF:-1 ,意大利telePAVIA
http://wms.shared.streamshow.it:1935/telepavia/telepavia/live.m3u8

#EXTINF:-1 ,意大利TSN
http://wms.shared.streamshow.it:1935/tsn2/tsn2/live.m3u8

#EXTINF:-1 ,意大利TVRS
http://wms.shared.streamshow.it:1935/tvrs/tvrs/live.m3u8

#EXTINF:-1 ,意大利Video Brescia
http://wms.shared.streamshow.it:1935/videobrescia/videobrescia/live.m3u8

#EXTINF:-1 ,意大利Video Calabria
http://wms.shared.streamshow.it:80/videocalabria/videocalabria/playlist.m3u8

#EXTINF:-1 ,巴西AllSports
http://173.236.10.10:1935/dgrau/dgrau/playlist.m3u8

#EXTINF:-1 ,巴西Rede Atividade
http://173.236.10.10:1935/redeatividade/redeatividade/playlist.m3u8

#EXTINF:-1 ,巴西Rede Brasil [Opt-1]
http://173.236.10.10:1935/rbtv/rbtv/playlist.m3u8

#EXTINF:-1 ,巴西Rede TV
http://evpp.mm.uol.com.br/redetv1/redetv1/chunklist_w1483436880.m3u8

#EXTINF:-1 ,西班牙皇马足球台HD
http://rmtv24hweblive-lh.akamaihd.net/i/rmtv24hwebes_1@300661/index_3_av-p.m3u8

#EXTINF:-1 ,西班牙3/24
http://ccma-tva-int-abertis-live.hls.adaptive.level3.net/int/ngrp:324_mobil/chunklist_b548000.m3u8

#EXTINF:-1 ,西班牙13 TV
http://streaming.enetres.net:1935/091DB7AFBD77442B9BA2F141DCC182F5021/live.smil/stream.m3u8

#EXTINF:-1 ,西班牙Calle 13
http://streaming.enetres.net:80/091DB7AFBD77442B9BA2F141DCC182F5021/mobile/chunklist.m3u8

#EXTINF:-1 ,西班牙Canal Extremadura
http://hlstv.canalextremadura.es/livetv/smil:multistream.smil/playlist.m3u8

#EXTINF:-1 ,西班牙Canal Parlamento (Updated)
http://congresodirecto-f.akamaihd.net:80/i/congreso6_1@54665/master.m3u8

#EXTINF:-1 ,西班牙Lancelot TV
http://62.210.141.18:1935/directo/lancelot.television/live.m3u8

#EXTINF:-1 ,西班牙Levante TV
http://teledifusion.tv:1935/levantetvlive/levantetvlive/master.m3u8

#EXTINF:-1 ,西班牙Navarra TV (Opt-1)
http://cdn.s3.eu.nice264.com:1935/niceLiveServer/NTV_livenatvmb_MB_478/live.m3u8

#EXTINF:-1 ,西班牙Navarra TV (Opt-2)
http://nws.nice264.com/SmilLive/getLiveIOS.smil?stream=NTV_livenatvmb&system=NTV&protocol=http_cupertino/playlist.m3u8

#EXTINF:-1 ,西班牙RTVCE
http://teledifusion.tv:1935/rtvcetv/rtvcetvlive/playlist.m3u8

#EXTINF:-1 ,西班牙TeleSafor
http://video.telesafor.com/hls/video_low.m3u8

#EXTINF:-1 ,西班牙TeleValencia
http://streaming.enetres.net/9E9557EFCEBB43A89CEC8FBD3C500247022/live.smil/.m3u8

#EXTINF:-1 ,西班牙TV3 (Opt-1)
http://ccma-tva-int-abertis-live.hls.adaptive.level3.net/int/ngrp:tv3_web/playlist.m3u8

#EXTINF:-1 ,西班牙TV Galicia Europa
http://europa-crtvg.flumotion.com/playlist.m3u8

#EXTINF:-1 ,西班牙TV Mediterraneo
http://streaming.enetres.net/489DDF7FE98241D19D8970314BC9D3EF021/smil:live.smil/master.m3u8

#EXTINF:-1 ,俄罗斯8 Kanal
http://v1.proofix.ru/live-tv8/stream1/playlist.m3u8

#EXTINF:-1 ,俄罗斯Astrakhan 24 (Opt-2)
http://streaming.astrakhan.ru/astrakhan24/index.m3u8

#EXTINF:-1 ,俄罗斯Boutique TV
http://live-btq.cdnvideo.ru/btq/btq.sdp/playlist.m3u8

#EXTINF:-1 ,俄罗斯CGTN
http://live.cgtn.com/1000r/prog_index.m3u8

#EXTINF:-1 ,俄罗斯First Music (Opt-3)
http://rtmp.one.by:1200

#EXTINF:-1 ,俄罗斯HD Fashion
http://95.67.47.115/hls/hdfashion_ua_hi/index.m3u8

#EXTINF:-1 ,俄罗斯KinoMenu HD
http://62.76.26.81:8081/hdmedia/menu/playlist.m3u8

#EXTINF:-1 ,俄罗斯Krasnaja Linija
http://kprf-htlive.cdn.ngenix.net/live/_definst_/stream_high/playlist.m3u8

#EXTINF:-1 ,俄罗斯Mir
http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mirtv_2500/playlist.m3u8

#EXTINF:-1 ,俄罗斯Mir 24 (Opt-1)
http://hls.mirtv.cdnvideo.ru/mirtv-parampublish/mir24_2500/playlist.m3u8

#EXTINF:-1 ,俄罗斯MostVideo TV 1
http://w4.mostvideo.tv/tv/ch1.m3u8

#EXTINF:-1 ,俄罗斯Muz Sojuz
http://hls.tvsoyuz.cdnvideo.ru/tvsoyuz2/muzsoyuz.6fw0-58xp-acts-esy0/chunklist.m3u8

#EXTINF:-1 ,俄罗斯MTVmix Ufa
http://81.30.182.82:18092/hls/live.m3u8

#EXTINF:-1 ,俄罗斯Nastoyashcheye Vremya
http://rfe-lh.akamaihd.net/i/rfe_tvmc5@383630/master.m3u8

#EXTINF:-1 ,俄罗斯RBC (Opt-1)
http://92.50.128.180/utv/1358/index.m3u8

#EXTINF:-1 ,俄罗斯RBC (Opt-2)
http://online.video.rbc.ru/online/rbctv_480p/index.m3u8

#EXTINF:-1 ,俄罗斯RBC (Opt-3)
http://online.video.rbc.ru/online/rbctv_576p/index.m3u8

#EXTINF:-1 ,俄罗斯RUTV
http://live-rmg.cdnvideo.ru/rmg/rutv_new.sdp/playlist.m3u8

#EXTINF:-1 ,俄罗斯Shanson TV (Opt-1)
http://hls.shansontv.cdnvideo.ru/shansontv/smil:shansontv.smil/playlist.m3u8

#EXTINF:-1 ,俄罗斯Shanson TV (Opt-2)
http://chanson-video.hostingradio.ru:8080/hls/chansonabr/live.m3u8

#EXTINF:-1 ,俄罗斯Tivikom Ulan-Udje
http://tvcom.stream.intelema.ru/tvcom/studio/index.m3u8

#EXTINF:-1 ,俄罗斯Tjumenskoe Vremja
http://streams.sibinformburo.cdnvideo.ru/sibinformburo/sibinformburo.sdp/playlist.m3u8

#EXTINF:-1 ,俄罗斯Tochka TV (Opt-1)
http://serv24.vintera.tv:8081/tochka/tochkatv/playlist.m3u8

#EXTINF:-1 ,俄罗斯TopShop
http://tv-topshop.netrack.ru/hls/topshop.m3u8

#EXTINF:-1 ,俄罗斯TRO Soyuz
http://live2.mediacdn.ru/sr1/tro/playlist.m3u8

#EXTINF:-1 ,俄罗斯Ugra TV
http://live.ugratv.cdnvideo.ru/ugratv/smil:ugrastream1.smil/playlist.m3u8

#EXTINF:-1 ,波兰Stars TV
http://starstv.live.e55-po.insyscd.net/starstvhd.smil/index.m3u8

#EXTINF:-1 ,波兰TV Kujawy (Opt-1)
http://stream.tvkujawy.pl:8080/live/broadcast.m3u8

#EXTINF:-1 ,波兰TV Torun
http://217.173.176.107:1935/live/ngrp:tvk.stream_all/master.m3u8

#EXTINF:-1 ,波兰TV Trwam
http://trwamtv.live.e55-po.insyscd.net/trwamtv.smil/playlist.m3u8

#EXTINF:-1 ,波兰TVP3 Bialystok
http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvpbialystok

#EXTINF:-1 ,波兰TVP3 Lodz
http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvplodz

#EXTINF:-1 ,波兰TVP3 Lublin
http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvplublin

#EXTINF:-1 ,波兰TVP3 Poznan
http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvppoznan

#EXTINF:-1 ,波兰TVP3 Warszawa
http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvpwarszawa

#EXTINF:-1 ,波兰TVP3 Wroclaw
http://hbbtvlive.v3.tvp.pl/hbbtvlive/livestream.php?app_id=tvpwroclaw

#EXTINF:-1 ,澳大利亚4BC Brisbane
http://bris4bcvid-lh.akamaihd.net/i/brisbanebcvida_1@110989/master.m3u8

#EXTINF:-1 ,新西兰Three
http://mediaworks-i.akamaihd.net/hls/live/220435/3812193411001/3news_live/master.m3u8

#EXTINF:-1 ,奥地利KRALHD
http://bqgsd19q.rocketcdn.com/kralpop_720/chunklist.m3u8

#EXTINF:-1 ,冰岛RUV
http://ruvruverl-live.hls.adaptive.level3.net/ruv/ruverl/index/stream4.m3u8

#EXTINF:-1 ,丹麦TV2 Bornholm
http://live.tv2bornholm.dk/stream/live/chunklist.m3u8

#EXTINF:-1 ,丹麦TV2 Fyn
http://cdn-lt-hls-vod.tv2fyn.dk/fhls/p/1966291/sp/196629100/serveFlavor/entryId/0_yct7rqn3/v/2/flavorId/0_h2wfmuqm/name/a.mp4/index.m3u8

#EXTINF:-1 ,丹麦TV2 Lorry
http://cdn-lt-hls-vod.tv2lorry.dk/fhls/p/2045321/sp/204532100/serveFlavor/entryId/0_0u9letdh/v/1/flavorId/0_p5f7q6yf/name/a.mp4/index.m3u8

#EXTINF:-1 ,丹麦TV Syd
http://cdn-lt-live.tvsyd.dk/dc-1/live/hls/p/1956351/e/0_e9slj9wh/t/ut3_n5VQ1FqzlqMhwbQmJg/index-s32.m3u8

#EXTINF:-1 ,丹麦KKR TV.
http://stream.kkr.dk/live/ngrp:kkr_adaptive/chunklist_w184691500_b1628000.m3u8

#EXTINF:-1 ,挪威Kanal 10
http://cdn-kanal10.crossnet.net/kanal10no/live1/playlist.m3u8

#EXTINF:-1 ,挪威Stortinget
http://flash0.19333-live0.dna.qbrick.com:1935/19333-live0/push-stortinget_1/playlist.m3u8

#EXTINF:-1 ,芬兰YLE TV 1
http://yletvhdliveworld-lh.akamaihd.net/i/yletv1hdworld_1@187592/index_2764_av-p.m3u8

#EXTINF:-1 ,芬兰YLE TV 2
http://yletvhdliveworld-lh.akamaihd.net/i/yletv2hdworld_1@187593/index_2764_av-p.m3u8

#EXTINF:-1 ,瑞典Kanal 10
http://cdn-kanal10.crossnet.net:1935/kanal10/mp4:mpegts.stream/playlist.m3u8

#EXTINF:-1 ,比利时Radio Contact 102.2 FM Brussels
http://contact-lh.akamaihd.net/i/CONTACT_1@321283/master.m3u8

#EXTINF:-1 ,比利时RTL-TVI
http://rtltvi-lh.akamaihd.net/i/TVI_1@319659/master.m3u8

#EXTINF:-1 ,喀麦隆 Vision 4
http://cdnamd-hls-globecast.akamaized.net/live/ramdisk/vision4/hls_video/index.m3u8

#EXTINF:-1 ,瑞士Tele M1
http://klive-a.akamaihd.net/dc-1/live/hls/p/1719221/e/1_ljzy3evp/sd/10000/t/nwOKUovT2mwnA8x_KnC4zg/index-s32.m3u8

#EXTINF:-1 ,瑞士TeleBarn
http://klive-a.akamaihd.net/dc-1/live/hls/p/1719221/e/1_0mc3z57p/t/gaudIWTPWrpJe6yJmHI9vA/index-s32.m3u8

#EXTINF:-1 ,拉丁美洲CGTN
http://livees.cgtn.com/1000e/prog_index.m3u8

#EXTINF:-1 ,拉丁美洲La Mega Mundial
http://68.235.35.243:1935/lamegamundial/lamegamundial2/playlist.m3u8

#EXTINF:-1 ,拉丁美洲TV Marti
http://ocb-lh.akamaihd.net/i/ocb_mpls_tvmc1@383606/master.m3u8

#EXTINF:-1 ,墨西哥Canal 10 Chiapas
http://klive-a.akamaihd.net/dc-0/live/hls/p/290412/e/0_es0kdjdz/sd/10000/t/bj1DqoE8O0tNhHgd6BvqXQ/index-s32.m3u8

#EXTINF:-1 ,墨西哥Capital 21 Mexico City
http://wowzaprod158-i.akamaihd.net/hls/live/595142/a9251b55/playlist.m3u8?set-akamai-hls-revision=5&set-cc-attribute=cc

#EXTINF:-1 ,墨西哥Milenio TV
http://bcoveliveios-i.akamaihd.net/hls/live/201661/57828478001/milenio_center_512k@51752.m3u8

#EXTINF:-1 ,墨西哥Teleformula (New)
http://wms30.tecnoxia.com/radiof/abr_radioftele/playlist.m3u8

#EXTINF:-1 ,墨西哥Uno TV (VOD)
http://ooyalahd2-f.akamaihd.net/i/UnoTV01_delivery@122640/master.m3u8

#EXTINF:-1 ,阿根廷Canal 3 Pinamar
http://wowza.telpin.com.ar:1935/canal3/canal3.stream/playlist.m3u8

#EXTINF:-1 ,阿根廷Canal 4 Posadas
http://184.154.28.210:1935/canal4/canal4/live.m3u8

#EXTINF:-1 ,阿根廷Canal Local Olavarria
http://186.0.180.11:1935/festival/mp4:festival/playlist.m3u8

#EXTINF:-1 ,阿根廷Canal Provincial San Miguel
http://www.trimi.com.ar/provincial/streaming/mystream.m3u8

#EXTINF:-1 ,阿根廷Garage TV
http://186.0.233.76:1935/Garage/smil:garage.smil/master.m3u8

#EXTINF:-1 ,阿根廷Radio TV Neuquen
http://media.neuquen.gov.ar/rtn/television/chunklist_w1330236482.m3u8

#EXTINF:-1 ,厄瓜多尔Ecuavisa SD
http://elcanaldelfutbol.com/static/wowza/test/hls/20001/480p/playlist.m3u8

#EXTINF:-1 ,厄瓜多尔Canela TV
http://servicioamerica.com:1935/8200/8200/playlist.m3u8

#EXTINF:-1 ,厄瓜多尔TC HD
http://elcanaldelfutbol.com/static/wowza/test/hls/10001/720p/playlist.m3u8

#EXTINF:-1 ,哥伦比亚Canal CNC Medellin
http://streaming.canalcncmedellin.com/hls-live/livepkgr/_definst_/liveevent/canalcnc.m3u8

#EXTINF:-1 ,秘鲁Antares TV
http://173.192.105.252:1935/iptvantares/liveantarestv/playlist.m3u8

#EXTINF:-1 ,秘鲁Monterrico TV
http://vs8.live.opencaster.com/20100152275/jcpstream/playlist.m3u8

#EXTINF:-1 ,秘鲁RBC TV
http://184.154.28.210:1935/rbc-tv/rbc-tv/playlist.m3u8

#EXTINF:-1 ,秘鲁TV Peru
http://www.radiosargentina.com.ar/php/tvm3u.php?id=DIPE0003&mode=12

#EXTINF:-1 ,乌拉圭 Canal M
http://wowza.montevideo.com.uy:1936/live/_definst_/mvdstrem/chunklist_w1488231185.m3u8

#EXTINF:-1 ,哥斯达黎加 Extrema TV
http://livestreamcdn.net:1935/ExtremaTV/ExtremaTV/playlist.m3u8

#EXTINF:-1 ,哥斯达黎加 Telered
http://k4.usastreams.com/Telesistemas/Telesistemas/playlist.m3u8

#EXTINF:-1 ,哥斯达黎加 Telesur
http://k3.usastreams.com:1935/telesur/telesur/playlist.m3u8

#EXTINF:-1 ,罗马尼亚Cromtel TV
http://webmobile.xdev.ro:81/tv7/playlist.m3u8?time=1463062060161

#EXTINF:-1 ,罗马尼亚Iasi TV Life
http://webmobile.xdev.ro:81/tv24/playlist.m3u8?time=1464028219168

#EXTINF:-1 ,罗马尼亚Informatia TV
http://s1.streamnet.ro:8014/stream.flv

#EXTINF:-1 ,罗马尼亚STV
http://s2.streamnet.ro:8035/stream.flv

#EXTINF:-1 ,罗马尼亚TV Kit
http://webmobile.xdev.ro:81/tv9/playlist.m3u8

#EXTINF:-1 ,摩尔多瓦Acasa TV
http://hls.protv.md/acasatv/acasatv.m3u8

#EXTINF:-1 ,摩尔多瓦NTV
http://93.115.137.166/hls/ntvm.m3u8

#EXTINF:-1 ,摩尔多瓦Pro TV
http://hls.protv.md/hls/protv.m3u8

#EXTINF:-1 ,摩尔多瓦Publika TV
http://livebeta.publika.md/LIVE/P/6810.m3u8

#EXTINF:-1 ,摩尔多瓦Tele M
http://webmobile.xdev.ro:81/tv16/playlist.m3u8

#EXTINF:-1 ,阿尔巴尼亚Report-TV
http://66.55.93.204/hls-live/livepkgr/_definst_/report/stream.m3u8

#EXTINF:-1 ,塞尔维亚 Duga TV
http://w10.streamgb.com:1935/dugaplus/dugaplus/playlist.m3u8

#EXTINF:-1 ,塞尔维亚 TV Partizan
http://212.200.102.3:5000/udp/239.99.99.99:23999

#EXTINF:-1 ,塞尔维亚 TVKopernikus2
http://212.200.102.3:5000/rtp/239.0.0.2:5000

#EXTINF:-1 ,塞尔维亚 TVKopernikus3
http://212.200.102.3:5000/rtp/239.0.0.3:5000

#EXTINF:-1 ,波斯尼亚 777 TehnikaTV
http://109.123.70.27:1935/tehnikatv777/tehnikatv777/playlist.m3u8

#EXTINF:-1 ,波斯尼亚 Al Jazeera Balkans
http://aljazeera-balkans-apple-live.adaptive.level3.net/apple/aljazeera/balkans/800.m3u8

#EXTINF:-1 ,波斯尼亚 BN TV
http://tvstream.rtvbn.com:1935/live/stream/chunklist_w1957700324.m3u8

#EXTINF:-1 ,波斯尼亚 Televizija 5
http://37.59.21.217:8809/live/tv5web.m3u8

#EXTINF:-1 ,马其顿 Sky Folk TV
http://skyfolk.mk/live.m3u8

#EXTINF:-1 ,乌克兰100% News
http://85.238.112.40:8810/hls_sec/239.33.16.32-.m3u8

#EXTINF:-1 ,乌克兰Lale
http://stream.atr.ua/lale//live/index.m3u8

#EXTINF:-1 ,乌克兰M2
http://live.m2.tv/hls/stream.m3u8

#EXTINF:-1 ,捷克Retro (Opt-1)
http://stream.mediawork.cz/retrotv/retrotvHQ1/playlist.m3u8

#EXTINF:-1 ,斯洛伐克TV 8
http://109.74.145.11:1935/tv8/mp4:tv8.stream_360p/chunklist_w974670813.m3u8

#EXTINF:-1 ,斯洛伐克TVNZ
http://s1.media-planet.sk:80/live/novezamky/BratuMarian.m3u8

#EXTINF:-1 ,拉脱维亚Chau TV
http://video.chaula.tv/hls/live/high/playlist_high.m3u8

#EXTINF:-1 ,拉脱维亚RETV
http://edge-telia1.tiesraides.lv/live/retv.lv.1_1/playlist_b1825196.m3u8

#EXTINF:-1 ,拉脱维亚TV Net
http://player.tvnet.lv/stream/amlst:61659/chunklist_w1822312625_b528000_pd892000.m3u8

#EXTINF:-1 ,希腊Cannali TV
http://live.streams.ovh:1935/cannali/cannali/playlist.m3u8

#EXTINF:-1 ,希腊Fox TV
http://live.streams.ovh:1935/foxtv/foxtv/playlist.m3u8

#EXTINF:-1 ,希腊Ionian Channel
http://stream.ioniantv.gr:8081/ionian/live/playlist.m3u8

#EXTINF:-1 ,希腊Life Kids Network
http://live.streams.ovh:1935/LIFEHD/LIFEHD/playlist.m3u8

#EXTINF:-1 ,塞浦路斯Sigma TV (Greek)
http://81.21.47.74/hls/live.m3u8

#EXTINF:-1 ,土耳其AKSU TV
http://stream.taksimbilisim.com:1935/aksutv/smil:aksutv.smil/playlist.m3u8

#EXTINF:-1 ,土耳其Cay TV
http://stream2.taksimbilisim.com:1935/caytv/bant1/CAYTV.m3u8

#EXTINF:-1 ,土耳其CNN Turk
http://media.netd.com.tr/S1/HLS_LIVE/cnn_turk/1000/prog_index.m3u8

#EXTINF:-1 ,土耳其Dream TV
http://live.netd.com.tr/S1/HLS_LIVE/dreamtv/1000/prog_index.m3u8

#EXTINF:-1 ,土耳其Dreamturk TV
http://live.netd.com.tr/S1/HLS_LIVE/dreamturktv/1000/prog_index.m3u8

#EXTINF:-1 ,土耳其Kanal D
http://212.224.109.109/S2/HLS_LIVE/kanald/500/prog_index.m3u8

#EXTINF:-1 ,土耳其Meclis TV
http://mecliscanlitv-lh.akamaihd.net:80/i/MECLISTV_1@127503/master.m3u8

#EXTINF:-1 ,土耳其TRT 1
http://trtcanlitv-lh.akamaihd.net/i/TRT1HD_1@181842/master.m3u8

#EXTINF:-1 ,土耳其TRT Avaz
http://trtcanlitv-lh.akamaihd.net/i/TRTAVAZ_1@182244/master.m3u8

#EXTINF:-1 ,土耳其TRT Cocuk
http://trtcanlitv-lh.akamaihd.net/i/TRTCOCUK_1@181844/master.m3u8

#EXTINF:-1 ,土耳其TRT Haber
http://trtcanlitv-lh.akamaihd.net/i/TRTHABERHD_1@181942/master.m3u8

#EXTINF:-1 ,土耳其TRT Muzik
http://trtcanlitv-lh.akamaihd.net/i/TRTMUZIK_1@181845/master.m3u8

#EXTINF:-1 ,土耳其TRT Turk
http://trtcanlitv-lh.akamaihd.net/i/TRTTURK_1@182144/master.m3u8

#EXTINF:-1 ,库尔德斯坦TRT Kurdi
http://trtcanlitv-lh.akamaihd.net/i/TRT6_1@181944/master.m3u8

#EXTINF:-1 ,以色列Knesset Channel
http://w3.013.gostreaming.tv:1935/Knesset/myStream/playlist.m3u8

#EXTINF:-1 ,印度ABP Asmita
http://abpasmita-lh.akamaihd.net:80/i/abpasmita_1@77821/master.m3u8

#EXTINF:-1 ,印度Bloomberg India
http://bloomtv.live-s.cdn.bitgravity.com/cdn-live-b5/_definst_/bloomtv/live/feed01/playlist.m3u8

#EXTINF:-1 ,印度DD News
http://nicls1-lh.akamaihd.net/i/ddnews_1@409133/master.m3u8

#EXTINF:-1 ,印度JK 24x7 News
http://edge-ind.inapcdn.in:1935/device2/camera2.stream/playlist.m3u8

#EXTINF:-1 ,印度NDTV
http://ndtvstream-lh.akamaihd.net/i/ndtv_india_1@300634/index_736_av-b.m3u8

#EXTINF:-1 ,印度NDTV 24x7
http://ndtvstream-lh.akamaihd.net:80/i/ndtv_24x7_1@300633/master.m3u8

#EXTINF:-1 ,印度PBN Music (USA)
http://live.wmncdn.net/pbnmusic/b437d1e185b4c95b08b9c830a9d97cff.sdp/playlist.m3u8

#EXTINF:-1 ,印度Vasanth TV Tamil
http://vasanth.live.cdn.bitgravity.com/vasanth/secure/live/feed03?e=0&h=a9be0836bc39f96d0a9a958a659dfc1d&bgsecuredir=1

#EXTINF:-1 ,印度Zoom
http://zoomweblive-lh.akamaihd.net/i/Zoom-TIL-WAP/Zoomweb_1@348071/master.m3u8

#EXTINF:-1 ,巴基斯坦Eye 95 TV (US)
http://cdn20.liveonlineservices.com/hls/eye95tv.m3u8

#EXTINF:-1 ,巴基斯坦Lahore News
http://mlive.lahorenews.tv:1935/lahorelive/lnews_1/playlist.m3u8

#EXTINF:-1 ,伊朗BBC
http://bbcwshdlive01-lh.akamaihd.net/i/ptv_1@78015/master.m3u8

#EXTINF:-1 ,伊朗PBC Tapesh TV
http://iptv.tapesh.tv/tapesh/playlist.m3u8

#EXTINF:-1 ,伊朗Radio Javan
http://198.98.181.244/live/smil:rjtv.smil/playlist.m3u8

#EXTINF:-1 ,伊朗Rangarang TV
http://iptv.rangarang.us/live/playlist.m3u8

#EXTINF:-1 ,阿拉伯半岛电视新闻网Al Hurra
http://mbnhls-lh.akamaihd.net/i/MBN_1@118619/master.m3u8

#EXTINF:-1 ,阿拉伯半岛电视新闻网(Opt-2)
http://bbcwshdlive01-lh.akamaihd.net/i/atv_1@61433/master.m3u8

#EXTINF:-1 ,阿拉伯半岛电视新闻网CGTN
http://live.cgtn.com/1000a/prog_index.m3u8

#EXTINF:-1 ,阿拉伯半岛电视新闻网Deutsche Welle
http://dwstream2-lh.akamaihd.net/i/dwstream2_live@124400/master.m3u8

#EXTINF:-1 ,阿拉伯半岛电视新闻网TRT
http://trtcanlitv-lh.akamaihd.net/i/TRTARAPCA_1@181945/master.m3u8

#EXTINF:-1 ,黎巴嫩Al Manar
http://live.mediaforall.net:1935/liveorigin/livestream_480p/playlist.m3u8

#EXTINF:-1 ,伊拉克 Al Sharqiya
http://ns8.indexforce.com:1935/home/mystream/playlist.m3u8

#EXTINF:-1 ,伊拉克 Sharqiya News
